movieId,title,first_rating
1234,Chairman of the Board (1998),1998-01-02 16:06:10
344,"Apostle, The (1997)",1998-01-02 16:11:08
347,Wag the Dog (1997),1998-01-02 16:14:30
1432,"Mighty, The (1998)",1998-01-02 16:23:28
315,Apt Pupil (1998),1998-01-03 02:17:16
1616,Desert Winds (1995),1998-01-04 00:58:21
1513,Sprung (1997),1998-01-05 00:47:22
1491,Tough and Deadly (1995),1998-01-05 21:02:12
1398,Anna (1996),1998-01-07 02:27:59
1146,Calendar Girl (1993),1998-01-07 05:39:36
1675,"Sunchaser, The (1996)",1998-01-08 01:14:45
907,Vermin (1998),1998-01-11 17:08:05
314,3 Ninjas: High Noon At Mega Mountain (1998),1998-01-11 17:08:05
1454,Angel and the Badman (1947),1998-01-12 20:32:08
1399,Stranger in the House (1997),1998-01-12 22:59:02
904,Ma vie en rose (My Life in Pink) (1997),1998-01-14 16:15:55
1626,Nobody Loves Me (Keiner liebt mich) (1994),1998-01-14 16:30:47
900,Kundun (1997),1998-01-19 00:10:53
1463,"Boys, Les (1997)",1998-01-21 19:02:54
1108,Feast of July (1995),1998-01-23 09:01:09
1464,"Stars Fell on Henrietta, The (1995)",1998-01-23 09:02:34
1566,"Man from Down Under, The (1943)",1998-01-23 09:04:08
1564,To Cross the Rubicon (1991),1998-01-23 09:04:48
643,The Innocent (1994),1998-01-23 09:05:36
1308,Babyfever (1994),1998-01-23 09:05:36
1445,Ladybird Ladybird (1994),1998-01-23 09:05:36
1554,Safe Passage (1994),1998-01-23 09:07:25
1585,American Dream (1990),1998-01-23 09:08:07
1307,Carmen Miranda: Bananas Is My Business (1994),1998-01-23 09:08:49
1561,Tigrero: A Film That Was Never Made (1994),1998-01-23 09:08:49
1306,Delta of Venus (1994),1998-01-23 09:08:49
1587,Terror in a Texas Town (1958),1998-01-23 09:08:49
1574,Pharaoh's Army (1995),1998-01-23 09:08:49
1559,Hostile Intentions (1994),1998-01-23 09:09:37
1567,Careful (1992),1998-01-23 09:18:43
1568,Vermont Is For Lovers (1992),1998-01-23 09:20:22
1557,Yankee Zulu (1994),1998-01-23 09:20:22
1548,The Courtyard (1995),1998-01-23 09:32:32
1581,"Woman in Question, The (1950)",1998-01-23 09:42:59
1582,T-Men (1947),1998-01-23 09:44:30
1549,Dream Man (1995),1998-01-23 09:44:31
626,So Dear to My Heart (1949),1998-01-23 09:47:57
1470,Gumby: The Movie (1995),1998-01-23 09:50:45
1575,"I, Worst of All (Yo, la peor de todas) (1990)",1998-01-23 09:56:47
1584,"Symphonie pastorale, La (1946)",1998-01-23 09:56:47
1579,Baton Rouge (1988),1998-01-23 09:56:48
1546,Shadows (Cienie) (1988),1998-01-23 09:56:48
1571,Touki Bouki (Journey of the Hyena) (1973),1998-01-23 09:57:43
1565,Daens (1992),1998-01-23 09:57:43
1573,Spirits of the Dead (Tre passi nel delirio) (1968),1998-01-23 09:57:44
1576,"Hungarian Fairy Tale, A (1987)",1998-01-23 09:57:44
1586,Lashou shentan (1992),1998-01-23 09:57:44
1569,"Vie est belle, La (Life is Rosey) (1987)",1998-01-23 09:58:25
1562,"Eye of Vichy, The (Oeil de Vichy, L') (1993)",1998-01-23 09:58:26
1577,"Death in the Garden (Mort en ce jardin, La) (1956)",1998-01-23 09:58:26
1583,"Invitation, The (Zaproszenie) (1986)",1998-01-23 09:59:03
1578,"Collectionneuse, La (1967)",1998-01-23 09:59:03
1580,Liebelei (1933),1998-01-23 09:59:03
1570,Quartier Mozart (1992),1998-01-23 09:59:04
1563,"Promise, The (Versprechen, Das) (1994)",1998-01-23 10:00:35
1529,Underground (1995),1998-01-23 10:00:35
1572,Wend Kuuni (God's Gift) (1982),1998-01-23 10:00:35
1556,Condition Red (1995),1998-01-23 10:00:35
1590,"To Have, or Not (1995)",1998-01-23 10:03:09
1588,Salut cousin! (1996),1998-01-23 10:03:09
353,Deep Rising (1998),1998-01-26 00:52:39
905,Great Expectations (1998),1998-01-28 00:00:56
1420,Gilligan's Island: The Movie (1998),1998-01-28 23:13:01
1642,Some Mother's Son (1996),1998-01-31 22:41:31
1397,Of Human Bondage (1934),1998-01-31 23:32:01
814,"Great Day in Harlem, A (1994)",1998-02-01 03:04:21
899,"Winter Guest, The (1997)",1998-02-02 07:14:33
1538,All Over Me (1997),1998-02-03 04:45:51
691,Dark City (1998),1998-02-05 20:25:30
1431,Legal Deceit (1997),1998-02-07 04:25:29
897,Time Tracers (1995),1998-02-08 15:40:22
752,"Replacement Killers, The (1998)",1998-02-08 15:42:49
1603,Angela (1995),1998-02-10 19:42:08
1672,Kika (1993),1998-02-11 01:12:34
1622,"Paris, France (1993)",1998-02-11 01:24:56
1681,You So Crazy (1994),1998-02-11 01:32:02
1641,Dadetown (1995),1998-02-14 03:43:30
1630,"Silence of the Palace, The (Saimt el Qusur) (1994)",1998-02-14 03:58:55
1635,Two Friends (1986) ,1998-02-14 04:54:39
1636,Brothers in Trouble (1995),1998-02-14 16:26:10
1516,"Wedding Gift, The (1994)",1998-02-14 16:43:50
1532,Foreign Student (1994),1998-02-14 17:23:19
1638,Normal Life (1996),1998-02-14 20:42:27
1448,My Favorite Season (1993),1998-02-15 06:13:44
355,Sphere (1998),1998-02-16 03:57:31
1639,Bitter Sugar (Azucar Amargo) (1996),1998-02-16 17:34:43
1430,Ill Gotten Gains (1997),1998-02-16 19:50:04
362,Blues Brothers 2000 (1998),1998-02-16 19:54:04
354,"Wedding Singer, The (1998)",1998-02-16 23:37:36
1515,Wings of Courage (1995),1998-02-17 17:59:06
1607,Hurricane Streets (1998),1998-02-18 02:21:12
316,As Good As It Gets (1997),1998-02-18 20:17:14
1527,Senseless (1998),1998-02-21 05:31:10
1313,Palmetto (1998),1998-02-22 13:48:14
891,Bent (1997),1998-02-22 20:40:49
1433,Men of Means (1998),1998-02-22 20:40:49
1492,Window to Paris (1994),1998-02-25 18:20:06
1493,"Modern Affair, A (1995)",1998-02-26 03:51:08
1634,Etz Hadomim Tafus (Under the Domin Tree) (1994),1998-02-26 06:20:19
1644,Sudden Manhattan (1996),1998-02-26 06:25:27
1640,"Eighth Day, The (1996)",1998-02-26 06:30:46
1655,"Favor, The (1994)",1998-02-26 18:32:02
1618,King of New York (1990),1998-02-26 19:38:25
1237,Twisted (1996),1998-02-26 21:38:47
1631,"Slingshot, The (1993)",1998-02-28 04:09:17
1660,Small Faces (1995),1998-02-28 04:38:51
1632,Land and Freedom (Tierra y libertad) (1995),1998-02-28 17:09:19
1497,"Line King: Al Hirschfeld, The (1996)",1998-03-01 06:08:58
1659,Getting Away With Murder (1996),1998-03-01 06:21:53
1656,Little City (1998),1998-03-02 23:41:25
1671,"Further Gesture, A (1996)",1998-03-04 02:56:33
1637,Girls Town (1996),1998-03-04 04:04:15
1196,"Savage Nights (Nuits fauves, Les) (1992)",1998-03-04 04:05:25
1294,Ayn Rand: A Sense of Life (1997),1998-03-05 03:11:47
1494,"Mostro, Il (1994)",1998-03-07 01:00:01
1243,Night Flier (1997),1998-03-07 16:47:57
902,"Big Lebowski, The (1998)",1998-03-07 16:50:56
1679,B. Monkey (1998),1998-03-07 16:51:31
910,Nil By Mouth (1997),1998-03-07 16:52:50
1680,Sliding Doors (1998),1998-03-07 16:52:50
1678,Mat' i syn (1997),1998-03-07 16:52:50
1661,"New Age, The (1994)",1998-03-07 19:37:09
1633,Á köldum klaka (Cold Fever) (1994),1998-03-08 04:28:35
1653,Entertaining Angels: The Dorothy Day Story (1996),1998-03-10 00:31:53
1606,Deceiver (1997),1998-03-15 04:36:05
1673,Mirage (1995),1998-03-27 21:27:03
1526,Witness (1985),1998-03-27 21:45:16
1191,"Letter From Death Row, A (1998)",1998-03-27 22:35:03
1601,Office Killer (1997),1998-03-29 19:25:33
1498,Farmer & Chase (1995),1998-03-29 22:01:24
1674,Mamma Roma (1962),1998-03-29 22:48:02
600,Daniel Defoe's Robinson Crusoe (1996),1998-03-30 10:06:52
599,Police Story 4: Project S (Chao ji ji hua) (1993),1998-03-31 14:17:40
677,Fire on the Mountain (1996),1998-03-31 14:28:19
1235,"Big Bang Theory, The (1994)",1998-03-31 20:17:34
1236,"Other Voices, Other Rooms (1997)",1998-03-31 20:20:30
1201,Marlene Dietrich: Shadow and Light (1996) ,1998-03-31 22:34:47
1627,"Wife, The (1995)",1998-03-31 22:36:26
1613,Tokyo Fist (1995),1998-04-01 16:51:06
1670,Tainted (1998),1998-04-02 06:16:33
1663,Nothing Personal (1995),1998-04-02 06:48:20
1668,Wedding Bell Blues (1996),1998-04-02 06:54:27
1667,"Next Step, The (1995)",1998-04-02 06:55:10
1669,MURDER and murder (1996),1998-04-02 06:55:50
1665,"Brother's Kiss, A (1997)",1998-04-02 06:56:34
1666,Ripe (1996),1998-04-02 06:56:34
1647,Hana-bi (1997),1998-04-05 23:03:55
1602,"Price Above Rubies, A (1998)",1998-04-05 23:03:55
915,Primary Colors (1998),1998-04-05 23:03:55
1648,"Niagara, Niagara (1997)",1998-04-05 23:03:55
914,Wild Things (1998),1998-04-05 23:04:31
1106,"Newton Boys, The (1998)",1998-04-05 23:04:32
913,Love and Death on Long Island (1997),1998-04-05 23:05:21
911,Twilight (1998),1998-04-05 23:05:22
912,U.S. Marshalls (1998),1998-04-05 23:05:22
1483,"Man in the Iron Mask, The (1998)",1998-04-07 00:45:11
1651,"Spanish Prisoner, The (1997)",1998-04-07 01:45:00
1646,Men With Guns (1997),1998-04-07 01:46:17
916,Lost in Space (1998),1998-04-07 14:59:55
917,Mercury Rising (1998),1998-04-08 05:58:24
1461,Here Comes Cookie (1935),1998-04-08 23:31:37
1457,Love Is All There Is (1996),1998-04-08 23:52:18
1649,"Big One, The (1997)",1998-04-11 22:33:13
1452,Lady of Burlesque (1943),1998-04-11 22:55:42
1453,Angel on My Shoulder (1946),1998-04-11 22:56:55
1460,Sleepover (1995),1998-04-11 22:57:40
1447,Century (1993),1998-04-11 23:08:39
1458,"Damsel in Distress, A (1937)",1998-04-11 23:09:25
918,City of Angels (1998),1998-04-12 12:12:42
1654,Chairman of the Board (1998),1998-04-16 00:19:20
1533,I Don't Want to Talk About It (De eso no se habla) (1993),1998-04-16 03:08:26
1304,New York Cop (1996),1998-04-16 14:51:17
1309,"Very Natural Thing, A (1974)",1998-04-16 14:52:21
1310,"Walk in the Sun, A (1945)",1998-04-16 14:53:04
1621,Butterfly Kiss (1995),1998-04-17 03:53:14
1645,"Butcher Boy, The (1998)",1998-04-18 03:47:05
1650,"Butcher Boy, The (1998)",1998-04-18 03:47:05
1625,Nightwatch (1997),1998-04-18 03:55:32
1624,Hush (1998),1998-04-18 03:55:52
1525,"Object of My Affection, The (1998)",1998-04-20 12:17:52
1594,Everest (1998),1998-04-20 23:39:36
